0.0,0.0,-13.305056562973903,2.624143352288423
0.0,0.0,-13.327126109936374,2.4190216197491816
0.0,0.0,-12.859437569738951,2.2500648885820858
0.0,0.0,-14.285790862302541,2.5668043840138894
0.0,0.0,-13.043482737136198,2.7633521089509308
0.0,0.0,-12.48523750526218,2.6662598833084
0.0,0.0,-11.841529235743756,2.750127784559853
0.0,0.0,-13.134304184940248,2.858989598860421
0.0,0.0,-12.581534795417097,3.154357401088537
0.0,0.0,-12.09268090251403,3.061565563173984
0.0,0.0,-12.699617904362047,3.2138930165863138
0.0,0.0,-11.993320039024383,3.332574118392195
0.0,0.0,-12.563740399972403,3.4270497026104034
0.0,0.0,-12.4476065741034,3.2298266117927708
0.0,0.0,-12.150700651009206,3.2902286580379183
0.0,0.0,-11.632860898919212,3.4369774102707487
0.0,0.0,-12.217869171986926,3.3364714506006283
0.0,0.0,-13.325620064686351,3.2352543214576146
0.0,0.0,-12.49264975417004,3.196268182465889
0.0,0.0,-12.989842306160748,3.221001829371098
0.0,0.0,-14.22750021760902,2.857955772754756
0.0,0.0,-13.496477976426577,2.791976478364171
0.0,0.0,-13.435560753387824,2.893732392826669
0.0,0.0,-12.748653745904463,2.825121992625969
0.0,0.0,-11.80228511938212,2.600801795528582
0.0,0.0,-13.708410382688422,2.8470045825343977
0.0,0.0,-12.825131189663612,3.0882530009016653
0.0,0.0,-12.720456181367323,2.978541988388612
0.0,0.0,-12.45126362095331,3.1246417105280773
0.0,0.0,-12.69799706984826,3.3689378589297165
0.0,432.0,-13.344989590097342,-1.2907617853170334
0.0,432.0,-13.571224405018377,-1.220139344262634
0.0,432.0,-13.47147647253235,-0.9339792390086711
0.0,432.0,-13.460915062220648,-0.9845019991247335
0.0,432.0,-13.518610590317179,-0.9256809537733568
0.0,432.0,-13.68741051819952,-0.9406461511877728
0.0,432.0,-13.357650568699505,-0.9507804986060939
0.0,432.0,-13.432816285642168,-0.9375365994915876
0.0,432.0,-13.659440976130355,-0.909272534717698
0.0,432.0,-13.101696852243107,-1.0137913481371836
0.0,432.0,-13.001753252969873,-0.8897517367785435
0.0,432.0,-12.920396447305972,-1.0064837368361812
0.0,432.0,-13.771289636633579,-1.154804089244304
0.0,432.0,-12.693961635623912,-1.2856480501750012
0.0,432.0,-13.610824145636894,-1.3846566272153087
0.0,432.0,-13.96700441426788,-1.5088766293591265
0.0,432.0,-13.45335417192674,-1.6217789298713616
0.0,432.0,-14.123785837729173,-1.4521614554450315
0.0,432.0,-13.815056364156826,-1.2730431533988131
0.0,432.0,-14.08072193966703,-0.9358117319315793
0.0,432.0,-13.389185068135948,-0.9822118473150474
0.0,432.0,-13.104890887106649,-0.9216206484205216
0.0,432.0,-13.258096742465543,-0.8918566187583251
0.0,432.0,-14.158792011269728,-1.0888613474063351
0.0,432.0,-13.91214435035651,-1.2148773152829875
0.0,432.0,-13.545125461385672,-1.0559567546636928
0.0,432.0,-13.511604536350266,-0.9355879438111485
0.0,432.0,-13.373587130301257,-1.0946728438602682
0.0,432.0,-13.489047888422089,-1.064911195660308
0.0,432.0,-12.93829724305267,-1.3013901432545665
0.0,864.0,-11.377313139620782,-4.6647481361468275
0.0,864.0,-12.558909164248288,-4.903009687555472
0.0,864.0,-11.952158584761834,-4.891938711659425
0.0,864.0,-12.01037432339785,-5.3181951767241715
0.0,864.0,-11.93121541159524,-5.414706156013832
0.0,864.0,-12.135317296197886,-5.366041127067061
0.0,864.0,-12.345301935929221,-5.388823298961723
0.0,864.0,-11.862299930136293,-5.474602529909114
0.0,864.0,-11.553436304209411,-5.4762552040361765
0.0,864.0,-11.431107817539798,-5.542647528637174
0.0,864.0,-11.882676792482986,-5.635578034607795
0.0,864.0,-11.775922241131775,-5.461179859932287
0.0,864.0,-10.906284927146771,-5.357815871540141
0.0,864.0,-12.516447520964382,-5.23529880438077
0.0,864.0,-10.993237872644713,-5.452776114293057
0.0,864.0,-11.666685468620578,-5.44782763608095
0.0,864.0,-11.14232274095589,-5.177736782989135
0.0,864.0,-10.562578712056524,-5.1053023107373425
0.0,864.0,-11.396363372823885,-5.208707107276919
0.0,864.0,-10.88275372509737,-4.949857167717747
0.0,864.0,-10.70933417648986,-5.132062333873565
0.0,864.0,-11.928698142803682,-5.497984832372038
0.0,864.0,-11.227226366850585,-5.855913668646884
0.0,864.0,-11.00348051640631,-5.781964988178272
0.0,864.0,-10.713518936506542,-6.060592812921788
0.0,864.0,-11.682584873124256,-5.876809465463407
0.0,864.0,-11.050324900456614,-5.893348102505214
0.0,864.0,-10.59912412379841,-5.450762082316661
0.0,864.0,-10.684095223969825,-5.392689911764279
0.0,864.0,-11.106011347797148,-5.419351632140455
768.0,0.0,-1.1085479537675749,3.7807527237984124
768.0,0.0,-1.0152898407918256,3.8245064265045148
768.0,0.0,-0.5270778737753039,3.7723775629742993
768.0,0.0,-1.593954587878529,4.055428642127943
768.0,0.0,-0.7034966872220663,4.272978455757754
768.0,0.0,-0.3760370817932328,4.390399756358086
768.0,0.0,-2.3413513645382578,4.274845381300418
768.0,0.0,-1.2869936476289627,4.201237111630435
768.0,0.0,-1.9976234593044815,4.029115359878627
768.0,0.0,-1.600174370607066,3.998575183823873
768.0,0.0,-1.2403487100814186,3.9272131554438965
768.0,0.0,-1.5891613757786995,4.0787824890529985
768.0,0.0,-0.8200339571225399,4.108048651694628
768.0,0.0,-1.6704151188467034,3.8217944527265963
768.0,0.0,-0.7875443717429071,3.9370066393999994
768.0,0.0,-0.9037010171165578,3.940603678417828
768.0,0.0,-0.9157901418325904,3.8775937969377994
768.0,0.0,-0.8107831953418714,3.988078272879137
768.0,0.0,-1.4129564736077294,4.174169612165144
768.0,0.0,-0.8633210435673107,4.26403933354268
768.0,0.0,-0.18874512630201856,4.274198846081527
768.0,0.0,-1.40914604036265,4.512874205512744
768.0,0.0,-0.5762805282295433,4.514240899421517
768.0,0.0,-1.1532441116774441,4.582057274813165
768.0,0.0,-0.09622417489020485,4.620339226408044
768.0,0.0,-1.5915060235048601,4.362103040418251
768.0,0.0,-1.591155768526611,4.229200816870001
768.0,0.0,-1.3205585875943786,4.266564025026513
768.0,0.0,-1.9437522106070375,4.323404240990341
768.0,0.0,-1.468823867692783,4.303874497327485
768.0,432.0,-2.247104694975369,0.33747182460749303
768.0,432.0,-1.1136662625537461,0.5014043314934887
768.0,432.0,-1.9749137351464494,0.21792592630754748
768.0,432.0,-1.8710883021625841,0.06545534334038414
768.0,432.0,-1.8176508875648212,0.07063557507934645
768.0,432.0,-1.369330327260359,-0.0665238629837192
768.0,432.0,-1.2760388340829962,-0.2580143988982183
768.0,432.0,-1.5419112256798106,-0.008360975154478006
768.0,432.0,-1.6739421383883002,-0.04434230015349479
768.0,432.0,-0.9704316170500968,0.0703561967018087
768.0,432.0,-0.07429050324841313,0.3405783900828975
768.0,432.0,-1.127685022332484,0.3978554470427581
768.0,432.0,-1.4684708745612154,0.2700134149339595
768.0,432.0,-1.0261445233638709,0.32299758266548506
768.0,432.0,-0.0805077599321038,0.25183410709620146
768.0,432.0,-2.0083984862901474,0.36532380496979033
768.0,432.0,-2.256008056888515,0.2659587873228209
768.0,432.0,-1.6035871256464596,0.3686663573487239
768.0,432.0,-1.3352740780097268,0.5535384645422231
768.0,432.0,-1.9084579732793427,0.6342274182795605
768.0,432.0,-0.8901137272606805,0.677676017724677
768.0,432.0,-0.8841934685173012,0.5606768207692938
768.0,432.0,-0.5187191762320458,0.5263591109438102
768.0,432.0,-1.6647687106121722,0.3282475080454982
768.0,432.0,-2.322407551152595,0.2518714902178021
768.0,432.0,-1.7611675299146352,-0.05188310544426039
768.0,432.0,-1.8746680661026565,0.04141193788603331
768.0,432.0,-1.7768802838398399,-0.005600408902272008
768.0,432.0,-1.7911926185629827,-0.12265434962492783
768.0,432.0,-1.4360480914684715,-0.03255279320006746
768.0,864.0,-1.705798300159171,-4.6151025334105675
768.0,864.0,-1.5611617851172719,-4.559590542940392
768.0,864.0,-1.5435024768244991,-4.322424744089075
768.0,864.0,-1.2349183753233266,-4.343638241193943
768.0,864.0,-2.219114958201682,-4.57774897098104
768.0,864.0,-0.7177650757000471,-4.384562239142306
768.0,864.0,-1.862305785953625,-4.143703299273487
768.0,864.0,-1.9284103807068371,-4.190508797046566
768.0,864.0,-2.064903306443359,-4.029456689202816
768.0,864.0,-2.7429280817683317,-3.850978448759678
768.0,864.0,-1.4025655868197617,-3.855759559991357
768.0,864.0,-1.2413448218507224,-4.225478993979616
768.0,864.0,-0.6131634697450377,-4.395058898779696
768.0,864.0,-1.2231990049949593,-4.306149510612247
768.0,864.0,-1.454150537884523,-4.3712804737223605
768.0,864.0,-1.6025336574168954,-4.519901139833583
768.0,864.0,-1.6361686815363,-4.206782521971098
768.0,864.0,-1.866639953088991,-4.172924212737569
768.0,864.0,-1.3296489421657443,-4.313105052799935
768.0,864.0,-1.1623609625999123,-4.296644749249244
768.0,864.0,-0.607241121699305,-4.1865945357573775
768.0,864.0,-1.0975892520808888,-4.402637091898383
768.0,864.0,-1.2384088062336547,-4.604636590070181
768.0,864.0,-2.3232132604330005,-4.628910037861832
768.0,864.0,-2.1744877792341653,-4.631256287331043
768.0,864.0,-1.8939254848659148,-4.709161263266299
768.0,864.0,-2.1484990572268927,-4.518529493460764
768.0,864.0,-2.169997085227476,-4.28416628599693
768.0,864.0,-3.1567533096173737,-4.154902299617666
768.0,864.0,-2.388259205503739,-4.066527670445209
1536.0,0.0,11.07103335612503,4.616978346223669
